50353|萤石云视频|0.001|0.001|0|0.2|0.3|0.2|0.3
210354|115网盘|0.001|0.001|0|0.2|0.3|0.2|0.3
90355|平安口袋银行|0.7|0.3|0|0.2|0.3|0.2|0.3
210356|360云盘|0.001|0.001|0|0.2|0.3|0.2|0.3
20357|多看阅读|0.001|0.001|0.1|0.3|0.3|0.2|0.1
220358|绿茶浏览器|0.001|0.001|0.001|0.002|0.002|0.002|0.003
20359|Adobe Acrobat DC|0.001|0.001|0|0.2|0.3|0.2|0.3
170360|猎豹安全大师|0.001|0.001|0.001|0.002|0.002|0.002|0.003
190361|随手记|0.001|0.001|0|0.2|0.3|0.2|0.3
90362|农行掌上银行|0.7|0.3|0|0.2|0.3|0.2|0.3
170363|乐安全|0.001|0.001|0.001|0.002|0.002|0.002|0.003
10364|天翼空间|0.001|0.001|0|0.2|0.3|0.2|0.3
60365|网易云音乐|0.001|0.001|0|0.2|0.3|0.2|0.3
250366|高铁管家|0.001|0.001|0|0.1|0.3|0.3|0.3
50367|2345影视大全|0.001|0.001|0|0.2|0.3|0.2|0.3
200368|美拍|0.001|0.001|0.001|0.002|0.002|0.002|0.003
180369|一点资讯|0.8|0.2|0|0.2|0.3|0.2|0.3
340370|天翼手机|0.7|0.3|0|0.2|0.3|0.2|0.3
220371|搜狗浏览器|0.001|0.001|0.001|0.002|0.002|0.002|0.003
50372|风行视频|0.001|0.001|0|0.2|0.3|0.2|0.3
200373|联想日历|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200374|51万年历|0.001|0.001|0.001|0.002|0.002|0.002|0.003
70375|MM商场|0.001|0.001|0.001|0.002|0.002|0.002|0.003
50376|央视影音|0.001|0.001|0|0.2|0.3|0.2|0.3
70377|安卓市场|0.001|0.001|0.001|0.002|0.002|0.002|0.003
90378|招商银行|0.7|0.3|0|0.2|0.3|0.2|0.3
20379|网易云阅读|0.001|0.001|0.1|0.3|0.3|0.2|0.1
240380|浙江移动手机营业厅|0.4|0.6|0|0.1|0.3|0.3|0.3
90381|交通银行|0.7|0.3|0|0.2|0.3|0.2|0.3
40382|天翼导航|0.7|0.3|0|0.6|0.3|0.05|0.05
200383|点心桌面|0.001|0.001|0.001|0.002|0.002|0.002|0.003
40384|搜狗地图|0.7|0.3|0|0.6|0.3|0.05|0.05
70385|应用管家|0.001|0.001|0.001|0.002|0.002|0.002|0.003
270386|当当|0.4|0.6|0|0.1|0.3|0.3|0.3
100387|快看漫画|0.7|0.3|0.1|0.3|0.3|0.2|0.1
90388|翼支付|0.6|0.4|0|0.2|0.3|0.2|0.3
270389|卷皮折扣|0.4|0.6|0|0.1|0.3|0.3|0.3
180390|东方财富网|0.7|0.3|0|0.2|0.3|0.2|0.3
170392|金山手机毒霸|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200393|最美天气|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200394|微锁屏|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200395|有道词典|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200396|授权管理(com.kingroot)|0.001|0.001|0.001|0.002|0.002|0.002|0.003
40397|和地图|0.7|0.3|0|0.6|0.3|0.05|0.05
